id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15099882,Charm in the Heart of Queen Street West,8435530,Trish,,Trinity-Bellwoods,43.64915,-79.40577,Private room,40,28,53,2019-12-08,1.07,3,198
15115175,Private Danforth Suite,47146729,Jennifer,,Greenwood-Coxwell,43.68113,-79.32901,Private room,69,5,62,2019-09-14,1.08,1,68
15115404,Maria's Place,95777434,Maria,,Victoria Village,43.72903,-79.311,Private room,60,28,0,,,1,0
15127074,Spacious and Clean Suite Steps to the Subway line,16435332,Tony,,North St.James Town,43.66997,-79.37616,Entire home/apt,99,28,1,2019-12-06,0.05,1,326
15127274,"Central Condo Beside CN Tower, Aquarium & More!!",85509427,Irma,,Waterfront Communities-The Island,43.64389,-79.38906,Entire home/apt,135,28,181,2019-09-08,3.50,2,64
15127295,Bright Beach Toronto Home,50778946,Dee,,The Beaches,43.66464,-79.3086,Entire home/apt,380,28,4,2017-07-15,0.07,2,187
15129415,"Spacious spotless, private 2BD  Basement apartment",93562515,Janice,,Humewood-Cedarvale,43.68319,-79.4239,Entire home/apt,94,28,136,2019-12-16,2.58,1,220
15130734,2 bedroom loft in trendy west queen west,17764286,Michelle,,Little Portugal,43.64229,-79.42355,Entire home/apt,179,28,0,,,1,0
15131764,Home away from home,18924392,Nicol,,Greenwood-Coxwell,43.66341,-79.32803,Entire home/apt,98,3,92,2019-07-27,2.04,2,0
15132324,Queen Bed ONE ADULT guest ..Near Pearson Airport,95941458,Tanka And Shibanee,,Etobicoke West Mall,43.63767,-79.56528,Private room,499,28,245,2019-12-15,4.80,3,35
15132980,ONE ADULT Room...Near Pearson Airport...Room#2,95941458,Tanka And Shibanee,,Etobicoke West Mall,43.63767,-79.56528,Private room,399,28,205,2019-08-16,3.49,3,35
15143572,Charming and Spacious Victorian House & Garden,3299475,Julie,,North Riverdale,43.66583,-79.35242,Entire home/apt,400,2,7,2017-11-19,0.12,1,365
15147617,Crawford Garden Apartment with Fireplace & Parking,8976677,John,,Trinity-Bellwoods,43.64779,-79.41529,Entire home/apt,375,29,30,2021-01-31,0.59,2,304
15148200,Charming Home Steps Away from Queen Street West,8976677,John,,Trinity-Bellwoods,43.64948,-79.41563,Entire home/apt,95,29,25,2019-09-03,0.46,2,330
15148236,Bright Suite in House near Subway/Restaurants,30989367,John,,Danforth East York,43.68836,-79.33896,Private room,75,10,26,2019-09-29,0.53,4,156
15156856,Gorgeous bright designer 2 bdrms - Great location!,26764271,Noosh,,Willowdale West,43.77148,-79.42845,Entire home/apt,204,28,5,2019-12-29,0.11,4,356
15157617,Rhinoceros Room@North York Toronto(Finch & Yonge),18342450,Nalae,,Newtonbrook West,43.77997,-79.42346,Private room,60,28,11,2018-11-03,0.19,3,365
15158837,Orange Fox Room@North York Toronto(Finch & Yonge),18342450,Nalae,,Newtonbrook West,43.77889,-79.42449,Private room,40,28,18,2017-10-14,0.30,3,362
15165467,"Cozy luxurious two bed/bath condo, great location",96232022,Maria,,Willowdale East,43.75707,-79.40717,Entire home/apt,131,28,70,2019-10-29,1.27,1,339
15172007,Antibes Cozy Room,66760317,Dean,,Westminster-Branson,43.78127,-79.45086,Private room,50,28,1,2017-06-29,0.02,2,178
15178135,Spectacular 1BR Condo in Hot King West,96337796,Taylor,,Waterfront Communities-The Island,43.64493,-79.40173,Entire home/apt,199,28,159,2020-09-11,3.37,1,123
15178374,Perfectly Located 2 Bedroom Triplex Apartment!,85349256,Ines And Carlos,,Long Branch,43.59678,-79.52728,Entire home/apt,90,28,103,2019-07-28,2.06,2,254
15187466,Beautiful & Bright One Bdrm + Den w/ Large Balcony,55261161,Cara,,South Parkdale,43.63788,-79.42301,Entire home/apt,170,28,13,2017-09-10,0.26,1,0
15188473,"Cozy,Trendy & Private Apartment with Free Parking",96422154,Joanna,,Cliffcrest,43.73291,-79.23102,Entire home/apt,100,30,232,2020-03-15,4.05,1,0
15190509,Room for ONE ADULT guest...Near Pearson Airport.,95941458,Tanka And Shibanee,,Etobicoke West Mall,43.63772,-79.56524,Private room,350,28,124,2020-01-27,3.47,3,35
15204934,Regular room shared kitchen and bathroom,71984155,Grace,,Dovercourt-Wallace Emerson-Junction,43.66502,-79.45697,Private room,30,7,78,2019-06-05,1.69,2,237
15207716,2 beds (or one) in sunny room - women only,51866658,Erinne,,Dovercourt-Wallace Emerson-Junction,43.66275,-79.4361,Private room,69,29,35,2018-01-10,0.67,2,0
15220674,Downtown Waterfront condo overlooking the islands,3626750,Jenny,,Waterfront Communities-The Island,43.63794,-79.39105,Private room,41,28,3,2019-01-31,0.05,1,0
15222061,Cozy bright decent sized 2 bedroom,38879630,Chris,,Clairlea-Birchmount,43.70821,-79.28848,Private room,88,28,0,,,1,0
15222482,房号2-1（Not qualified for quarantine）,96731289,James,,Newtonbrook East,43.78553,-79.41326,Private room,58,1,0,,,4,88
15223941,Cozy Room in a Warm Annex Home,47895200,Steve,,Casa Loma,43.67644,-79.41341,Private room,25,28,3,2016-10-16,0.05,3,0
15230294,Waterfront Downtown Toronto Condo,96354177,Neesha,,Waterfront Communities-The Island,43.63777,-79.39156,Entire home/apt,80,60,7,2019-06-02,0.12,2,281
15235821,Cozy 2 Bedroom House for Your Ideal Stay,50302921,Kabir,,Ionview,43.73033,-79.26852,Entire home/apt,88,3,4,2021-07-18,2.86,1,269
15237035,"Private room and entrance, central location",13616189,Leah And Richard,,Forest Hill North,43.69886,-79.43774,Entire home/apt,120,28,102,2019-12-01,2.11,1,89
15238359,Modern House,86751004,Lee,,Banbury-Don Mills,43.75164,-79.36149,Entire home/apt,129,60,2,2019-08-14,0.06,1,0
15239234,Designer penthouse loft w sunset balcony (King W),62580439,Laura,,Waterfront Communities-The Island,43.64531,-79.39894,Private room,157,1,630,2020-03-15,11.74,2,65
15256925,@New 2bedrm apartment kitch+WiFi+laundry+TTCsubway,93358127,AJ And Tina,,Kennedy Park,43.72568,-79.26461,Entire home/apt,63,30,30,2021-01-02,0.61,4,75
15258071,"Cozy,Spacious,downtown( Room 3)",81495512,Donnie,,Trinity-Bellwoods,43.64961,-79.40502,Private room,155,28,0,,,5,364
15263936,Private room w/Private Bathroom Downtown Toronto,55386781,Cristina & Santiago,,Waterfront Communities-The Island,43.64105,-79.38182,Private room,170,28,39,2019-07-04,1.08,1,0
15266412,CONDO IN YORKVILLE - THE HEART OF DOWNTOWN TORONTO,78523460,Carla,,Annex,43.671,-79.38831,Entire home/apt,150,28,144,2020-01-01,3.17,1,90
15269706,Modern Private Lower Level Apartment Leslieville,32796228,Ian,,South Riverdale,43.66821,-79.33591,Entire home/apt,110,7,58,2019-08-21,1.17,1,196
15271092,"Big, Bright, Hidden Gem on Queen St.",3879545,Sarah,,Church-Yonge Corridor,43.65454,-79.37529,Private room,69,60,205,2020-03-02,3.71,3,0
15272252,Super Comfy & Cozy in the Heart of Brockton,3225688,Nedo,,Dufferin Grove,43.6585,-79.44007,Entire home/apt,144,28,71,2019-09-14,1.40,5,153
15272653,Cozy House close to Subway,18716767,Daniela,,Danforth,43.68303,-79.34161,Entire home/apt,99,28,8,2017-06-13,0.14,1,0
15286188,"DOWNTOWN TORONTO PRIME LOCATION, FULLY FURNISHED!",97297147,Carrie,,Moss Park,43.65039,-79.36949,Entire home/apt,3500,180,0,,,1,364
15287959,Spacious Downtown (midtown) 2bed Condo free parkin,3120774,Varun,,Willowdale East,43.77566,-79.41334,Entire home/apt,213,1,197,2021-07-30,3.73,1,47
15289613,"Wonderful location, Center of Toronto, Nice House",97333437,Bob,,Englemount-Lawrence,43.72546,-79.44269,Private room,40,60,1,2018-05-29,0.03,1,0
15301438,Luxury Suite in House,77797310,Rowena,,Newtonbrook West,43.77776,-79.42464,Private room,100,28,2,2018-10-01,0.06,2,83
15301515,ensuite bedroom on yonge street near Finch,70859563,Kale,,Newtonbrook East,43.78229,-79.41616,Private room,40,28,3,2016-11-26,0.05,1,0
15301956,Queen Bed in Downtown Condo,30745282,David,,Cabbagetown-South St.James Town,43.66614,-79.37657,Private room,50,28,6,2017-04-02,0.10,2,0
15302170,Bright & Spacious Downtown studio 多伦多领事馆正对面,92635593,Ari,,Annex,43.67266,-79.40068,Entire home/apt,80,28,195,2020-12-13,3.61,4,340
15302793,"Close to Subway, Private, Bachelor Basement Unit",96858961,Luciana,,Palmerston-Little Italy,43.66297,-79.42003,Entire home/apt,75,2,89,2020-01-01,2.26,1,37
15309827,Roncessvalles Village Toronto Home With Backyard,11623384,Laura,,High Park-Swansea,43.64195,-79.44799,Entire home/apt,95,28,6,2019-09-03,0.16,1,0
15313213,Stunning Views in King West,4984206,Christian,,Niagara,43.64322,-79.41,Entire home/apt,140,90,11,2020-10-31,0.19,1,362
15325858,Bright & Charming  Little Italy home,37631220,Ana Paula,,Palmerston-Little Italy,43.65593,-79.4183,Private room,100,60,23,2018-09-16,0.41,1,0
15328228,"Funky, Lovely, Family friendly 2-3 bdrm house",20803742,Jelena,,Greenwood-Coxwell,43.66723,-79.32634,Entire home/apt,150,28,30,2019-08-05,0.59,2,14
15328353,Cozy and Modern 2 BDRM House in DT core.,55480187,Fernando,,Cabbagetown-South St.James Town,43.66395,-79.37471,Private room,40,4,11,2018-11-04,0.25,1,322
15328698,"Detached, Spacious, 3-Bedroom Super Clean House",97701404,Leo,,Broadview North,43.68514,-79.35348,Entire home/apt,165,28,30,2020-07-19,0.52,1,329
15328932,Beautiful renovated basement apartment,97701363,Sas,,Willowdale West,43.77433,-79.42251,Entire home/apt,75,1,195,2020-10-24,4.19,1,309
15337331,✰Premium 1 BDR Suite/City CNTR/Subway Dir. Access✰,54422135,Sarah,,Lansing-Westgate,43.76024,-79.4112,Entire home/apt,140,7,34,2021-07-11,1.95,32,69
15339084,Colourful and Bright 1 Bdrm,10662796,Naomi,,Dufferin Grove,43.65208,-79.43694,Entire home/apt,85,28,7,2017-10-01,0.13,1,0
15341666,Cozy Beautiful Room near Baldwin Village,19199216,Pierina,,Kensington-Chinatown,43.6571,-79.39634,Private room,25,28,0,,,1,0
15360594,NEW MODERN BOUTIQUE CONDO,69546022,Lana,,Yorkdale-Glen Park,43.71382,-79.45231,Entire home/apt,105,28,6,2019-11-02,0.11,3,365
15361069,SPACIOUS CITY HOME with big back yard,8581354,Chelsea,,Wychwood,43.6704,-79.43239,Entire home/apt,200,180,27,2018-10-29,0.47,1,1
15375820,Large Beautiful Room in High Park @ subway,98243243,Samira,,High Park North,43.65954,-79.4666,Private room,75,28,29,2019-08-25,0.63,1,325
15377883,Balcony apartment in heart of downtown Toronto,83340135,Fahad,,North St.James Town,43.6677,-79.37855,Entire home/apt,200,28,33,2018-09-02,0.69,1,365
15378995,One Bedroom In Trinity Bellwoods Park,31814201,Leo,,Trinity-Bellwoods,43.65092,-79.40982,Private room,50,28,13,2017-07-28,0.25,2,90
15379429,Be my guest!,68563955,Yu,,Centennial Scarborough,43.7769,-79.1588,Private room,82,2,12,2021-07-01,0.34,2,75
15397806,Elegant 1BR downtown,7137687,Charlene,,Cabbagetown-South St.James Town,43.66495,-79.37008,Private room,643,90,1,2017-01-01,0.02,2,365
15400413,High Park in Toronto,26752232,Ana Paula,,High Park North,43.6543,-79.46749,Private room,76,28,0,,,1,0
15409864,Entire 1-bedroom Waterfront condo,96354177,Neesha,,Waterfront Communities-The Island,43.64173,-79.38287,Entire home/apt,80,60,37,2017-08-07,0.64,2,284
15413004,"Colourful Suite, City View, Great Location",97866619,Amardeep,,Regent Park,43.66431,-79.35705,Entire home/apt,50,28,1,2017-01-08,0.02,1,0
15413644,1 Bedroom + Den Penthouse in downtown Toronto,16310962,Erin,,Bay Street Corridor,43.66654,-79.38809,Entire home/apt,95,28,9,2016-12-31,0.15,1,0
15420714,"""Sun filled bright spacious apartment""",97842507,Aj,,South Parkdale,43.63452,-79.43372,Private room,60,28,0,,,1,0
15424052,"3bd Leslieville, beaches, downtown",33740846,Anna,,Greenwood-Coxwell,43.66566,-79.32542,Entire home/apt,180,28,14,2017-08-04,0.24,2,0
15426410,1 Bed Condo - King W (heart of toronto),31759365,Aman,,Waterfront Communities-The Island,43.64433,-79.39791,Entire home/apt,400,28,6,2017-09-28,0.12,1,0
15430387,Mad Ave. Studio in the Heart of Downtown,181797,Victoria,,Bay Street Corridor,43.65111,-79.38167,Entire home/apt,150,3,149,2020-09-01,2.57,2,27
15431587,Newly renovated 4 bedroom house close to downtown,96340345,Ana,,Danforth,43.68062,-79.34216,Entire home/apt,271,3,8,2018-07-19,0.14,3,334
15432663,Beautiful lrg furn rm seprte entrance in Junction!,71984155,Grace,,Junction Area,43.66414,-79.45747,Private room,35,7,41,2018-11-29,0.99,2,281
15432797,ENTIRE CONDO with 2 BEDS + FREE PARKING,1816349,Alex,,Bayview Village,43.77058,-79.37009,Entire home/apt,99,29,10,2017-03-05,0.17,1,89
15436342,"Scarborough North - Female host, Female guest - R1",25278998,KTC Property Management Ltd.,,Agincourt North,43.81495,-79.27134,Private room,50,28,47,2021-02-10,0.81,23,172
15436524,Prime beach studio apartment,3607242,Gillian,,The Beaches,43.67453,-79.28533,Entire home/apt,69,28,1,2017-01-08,0.02,1,0
15453354,Charming Spacious EN SUITE in Kensington Market,4976043,Ping,,Kensington-Chinatown,43.65609,-79.40488,Private room,65,28,202,2020-01-26,3.46,3,69
15464020,Sparkling Toronto Studio in trendy Dufferin Grove,8380529,Jocelyn,,Little Portugal,43.6521,-79.43103,Entire home/apt,114,28,68,2019-09-08,1.48,1,127
15465463,Downtown Toronto - Amazing view of the city!,44191437,Darren,,Waterfront Communities-The Island,43.64025,-79.39232,Entire home/apt,166,28,99,2020-03-04,1.82,1,143
15465545,Small private room with Queen bed,22371065,Kirill,,Kensington-Chinatown,43.65043,-79.4032,Private room,70,28,20,2017-08-11,0.40,3,0
15465840,Downtown TownHs. Rooftop patio/BBQ,22371065,Kirill,,Kensington-Chinatown,43.64947,-79.4036,Entire home/apt,261,28,18,2017-08-20,0.34,3,0
15466223,Comfortable and quite place near Pearson airport.,92185927,Amry,,West Humber-Clairville,43.72486,-79.61707,Private room,150,28,18,2019-08-04,0.32,1,364
15467983,Studio Suite in Saint Lawrence,785826,Arlene,,Waterfront Communities-The Island,43.64588,-79.37189,Entire home/apt,90,178,0,,,60,0
15470880,Shared Rooms 10 min from Downtown,96340345,Ana,,Danforth,43.681751,-79.342926,Private room,90,3,0,,,3,337
15475734,Lake Front studio basement apartment,97788611,Tanzeer,,Rouge,43.78102,-79.12942,Private room,34,28,12,2017-05-31,0.21,2,218
15479043,Kingsize bedroom with half washroom,78834227,Zein,,Taylor-Massey,43.69584,-79.29271,Private room,35,28,46,2020-05-01,1.13,3,337
15481779,City Chic East End Bachelor Apt.,20015308,Aaron,,Danforth,43.68349,-79.3294,Entire home/apt,150,2,15,2019-12-09,0.61,1,345
15485811,Amazing views of the Lake in new condo downtown,44972033,Lana,,Waterfront Communities-The Island,43.63901,-79.39895,Private room,50,28,188,2020-01-11,3.35,1,58
15500719,"Relax on the Rooftop Deck of This Decadent, Roomy Apartment",8702985,Clarence,,Trinity-Bellwoods,43.65293,-79.41535,Entire home/apt,178,28,34,2020-02-23,1.47,10,0
15512181,Cozy 2BR Unit in Ossington,9666005,Ethan,,Trinity-Bellwoods,43.64865,-79.42137,Entire home/apt,95,29,21,2019-01-02,0.42,2,124
15512850,DownTown living condo,51741450,Lina,,Niagara,43.63522,-79.4056,Entire home/apt,170,28,348,2020-09-02,6.60,2,217
15516491,Open concept loft space in trendy LV w/ skylights!,32609441,Mike,,Niagara,43.63816,-79.42025,Entire home/apt,119,28,108,2020-03-08,3.86,3,31
15517968,"Modern New Downtown Condo, Ent & Financial area",99735167,Frank,,Waterfront Communities-The Island,43.64381,-79.39273,Entire home/apt,101,28,78,2019-09-20,1.60,1,0
15528267,Beautiful Old Mill retreat 3min walk to subway,11223306,Julia,,Stonegate-Queensway,43.64926,-79.49649,Entire home/apt,125,28,1,2017-07-21,0.02,2,204
15529620,"Super Bright - Newcomers to Canada, Welcome!",50321853,Leticia,,Brookhaven-Amesbury,43.70113,-79.47938,Entire home/apt,62,25,48,2017-10-21,0.83,1,330
15531372,"Downtown.Parkdale.Private, clean, cozy 1 bedroom.",99890373,Catherine,,South Parkdale,43.63581,-79.43199,Entire home/apt,99,3,167,2019-07-12,2.93,1,39
15531700,"Toronto Waterfront 1 Private Room, Prime Location",27166848,Jeremy,,Waterfront Communities-The Island,43.6414,-79.38293,Private room,38,28,0,,,1,0
15531995,"Large Bloor West suite, minutes to downtown",68491411,Lillian,,Lambton Baby Point,43.6489,-79.48662,Private room,86,7,106,2019-12-23,2.12,1,89
15532622,DESIGNER BEACH HOME Featured In National Magazine,99903576,Karyn,,The Beaches,43.66876,-79.29966,Entire home/apt,499,7,12,2019-07-06,0.25,1,219
15534448,"MIDTOWN COZY, QUIET & PRIVATE ROOM",99918623,Rıza,,Caledonia-Fairbank,43.69458,-79.45509,Private room,44,2,67,2021-01-07,1.58,2,125
15537509,Cozy affordable room at 25 min close to downtown,99957119,Horacio,,Corso Italia-Davenport,43.68428,-79.44638,Private room,30,28,0,,,1,0
15537875,Spacious Room with private washroom in Downtown,4976043,Ping,,Kensington-Chinatown,43.65471,-79.40518,Private room,75,28,149,2020-01-02,2.63,3,90
15539975,For solo traveler,10064528,Hyun Young,,Willowdale West,43.7691,-79.41294,Private room,300,28,0,,,1,0
15544990,Private room/bathroom in Toronto's downtown core,92246619,Scarlett,,Bay Street Corridor,43.65888,-79.3835,Private room,70,28,0,,,1,0
15545774,Main bedroom(for female only),94697158,Joey,,Willowdale East,43.76858,-79.40191,Private room,34,28,13,2018-01-22,0.30,4,0
15549284,Bedroom inside my apartment (no cooking),142682,Sean,,Old East York,43.69709,-79.32889,Private room,30,1,329,2020-11-01,5.81,1,0
15568866,"Conveniently Located, Spacious & Clean Room (RM 2)",77919672,Adelaida,,Bendale,43.77071,-79.25984,Private room,43,5,74,2020-11-26,2.74,3,330
15569970,Modern Luxurious condo Home Sweet and Private,95042375,K,,Islington-City Centre West,43.64091,-79.55876,Entire home/apt,100,184,0,,,1,358
15581975,Spacious cozy clean Queen Bed with private bath,100393231,Emily,,Steeles,43.81727,-79.31498,Private room,60,30,12,2017-10-07,0.33,4,340
15590063,Modern Serviced Condominium in Heart of Downtown,21023651,Natalia,,Niagara,43.63585,-79.4055,Entire home/apt,90,28,294,2021-02-07,5.05,3,36
15595990,Cozy clean quiet bedroom - Queen-size - worthy,100393231,Emily,,Steeles,43.81632,-79.31557,Private room,45,30,14,2018-09-03,0.36,4,365
15596826,cozy clean bright bdrm - double  - worth to stay,100393231,Emily,,Steeles,43.81587,-79.31657,Private room,40,30,14,2019-07-01,0.24,4,352
15597460,"Bright cozy clean bdrm-Queensize, worth to live",100393231,Emily,,Steeles,43.81654,-79.31545,Private room,35,30,29,2018-08-08,0.66,4,350
15602349,"Modern, bright and clean Studio Basement Apt",32437938,Nisha,,High Park-Swansea,43.65005,-79.47791,Entire home/apt,75,5,9,2017-09-06,0.23,1,48
15602540,Chic Sunfilled Styled W/balcony Luxury City Suites Downtown,71369879,Naruemol (Molly),,South Parkdale,43.63495,-79.43747,Entire home/apt,180,28,28,2021-01-31,0.68,4,37
15615339,Downtown Toronto stay! :),2994437,Adam,,Moss Park,43.65753,-79.37239,Private room,59,28,44,2019-11-24,1.05,2,340
15616432,2 Bedroom Downtown stay near Yonge&Dundas Square!,2994437,Adam,,Moss Park,43.6574,-79.37204,Entire home/apt,119,28,49,2019-07-27,1.82,2,309
15621447,Bedroom #3 Cozy place at Warden and St. Clair East,100705010,Budi,,Clairlea-Birchmount,43.71108,-79.2842,Private room,35,28,4,2018-04-29,0.10,3,0
15634524,1 room in shared apartment.,35683478,Alison,,Mimico (includes Humber Bay Shores),43.61678,-79.50532,Private room,58,28,2,2019-06-01,0.04,2,355
15644958,brand new downtown luxury 5br 4wr,100818369,Li,,Regent Park,43.65677,-79.36418,Private room,800,28,0,,,1,0
15649505,RARE 3BR/2BTH + PARKING - HOSPITAL + ENT DISTRICT,25400505,Jordan,,Waterfront Communities-The Island,43.64339,-79.3875,Entire home/apt,471,3,348,2021-07-18,6.64,1,93
15660985,Comfortable Condo in King West,87592554,Shana,,Niagara,43.64323,-79.40379,Entire home/apt,119,28,37,2018-04-08,0.80,1,0
15661761,Beaut 2 bed furn condo Toronto  downtown $2800 mo,95873031,Mary,,Waterfront Communities-The Island,43.64425,-79.37607,Entire home/apt,75,29,4,2018-08-26,0.10,2,9
15663250,Studio condominium in downtown Toronto,37358162,Ray,,Church-Yonge Corridor,43.66977,-79.38439,Entire home/apt,91,150,1,2018-12-13,0.03,1,364
15664293,83 'W',94071526,Matthew,,Kensington-Chinatown,43.64834,-79.40331,Entire home/apt,70,28,219,2020-03-06,4.27,8,262
